Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
18/08/2022,11:35:06:979,3234602,2512,77,15.355303,10.939725,0.373066,5.575306,16.888097,16.025163,33.452377,4.444742,1.070679,0.000000
18/08/2022,11:35:08:004,3235627,2920,83,15.429081,11.496334,0.372114,5.546471,17.414918,16.074946,35.240592,4.476317,1.016357,0.000000
18/08/2022,11:35:08:961,3236584,2241,81,15.416568,9.036564,0.381515,5.666487,15.084566,16.038939,31.433704,4.507497,1.070435,0.000000
18/08/2022,11:35:10:001,3237624,1906,72,15.357629,7.809569,0.402908,5.481464,13.693942,15.958790,29.392870,4.352030,1.066040,0.000000
18/08/2022,11:35:10:987,3238610,1704,77,15.369609,9.775083,0.386125,5.519246,15.680454,15.948462,32.196133,4.415756,0.854492,0.000000
18/08/2022,11:35:12:012,3239635,1764,76,15.321835,8.270604,0.424587,5.319149,14.014340,15.880284,29.291366,4.176823,0.921143,0.000000
18/08/2022,11:35:12:967,3240590,1807,77,15.312807,9.301437,0.406306,5.367703,15.075446,15.850792,31.546074,4.287928,0.790161,0.000000
18/08/2022,11:35:13:999,3241622,2237,73,15.266456,8.202472,0.410530,5.337982,13.950984,15.786131,30.314875,4.234098,1.193970,0.000000
18/08/2022,11:35:14:981,3242604,1927,76,15.285086,10.002314,0.401105,5.368491,15.771910,15.785607,32.483406,4.293318,1.051514,0.000000
18/08/2022,11:35:15:988,3243611,2116,82,15.311057,10.015676,0.397506,5.613181,16.026364,15.794042,32.498797,4.501312,1.041382,0.000000
18/08/2022,11:35:16:988,3244611,1761,83,15.317908,9.455540,0.380394,5.665602,15.501536,15.783522,32.233654,4.540361,1.041504,0.000000
18/08/2022,11:35:17:982,3245605,1612,82,15.313263,9.181675,0.408222,5.598101,15.187998,15.762232,31.623169,4.480347,1.018311,0.000000
18/08/2022,11:35:18:997,3246620,2035,75,15.260228,8.026491,0.417790,5.375024,13.819305,15.946052,29.660632,4.267370,1.114868,0.000000
18/08/2022,11:35:19:988,3247611,3024,77,15.258007,9.552423,0.382704,5.263772,15.198899,15.919021,31.738221,4.179943,0.839722,0.000000
18/08/2022,11:35:20:991,3248614,1988,75,15.231079,8.673576,0.383685,5.440681,14.497942,15.868674,30.851061,4.333557,1.001221,0.000000
18/08/2022,11:35:21:990,3249613,1928,77,15.249279,9.901617,0.402540,5.435003,15.739159,16.345794,32.700529,4.360542,0.960449,0.000000
18/08/2022,11:35:22:988,3250611,1870,77,15.236227,9.093016,0.400146,5.390303,14.883466,16.293620,31.320374,4.299805,1.047485,0.000000
18/08/2022,11:35:23:988,3251611,2676,72,15.188128,8.346757,0.225775,5.314221,13.886753,16.207919,29.494475,4.168126,1.038574,0.000000
18/08/2022,11:35:24:981,3252604,2041,76,15.213372,10.222078,0.225483,5.446702,15.894262,16.196706,33.084961,4.377686,1.045776,0.000000
18/08/2022,11:35:25:991,3253614,1915,75,15.227805,9.587134,0.343692,5.689929,15.620755,16.176300,32.292586,4.554294,1.004761,0.000000
18/08/2022,11:35:26:990,3254613,1801,81,15.293141,11.024339,0.418181,5.596561,17.039082,16.207422,34.112796,4.504829,0.991455,0.000000
18/08/2022,11:35:27:997,3255620,2066,74,15.221239,7.386476,0.416310,5.475080,13.277865,16.102900,29.119090,4.378202,0.961914,0.000000
18/08/2022,11:35:28:984,3256607,1869,77,15.258853,10.399251,0.410942,5.456919,16.267112,16.108806,33.145662,4.354144,0.982178,0.000000
18/08/2022,11:35:29:990,3257613,1872,85,15.294940,10.242826,0.388000,5.652809,16.283635,16.114962,33.232808,4.526681,0.974976,1.078125
18/08/2022,11:35:31:000,3258623,1472,82,15.293347,9.222067,0.384455,5.644146,15.250667,16.083847,31.851728,4.536582,0.976562,0.000000
18/08/2022,11:35:31:973,3259596,2772,82,15.278012,8.730868,0.406156,5.731177,14.868200,16.040041,31.480436,4.571847,1.021484,0.000000
18/08/2022,11:35:33:005,3260628,2560,77,15.276199,9.268257,0.356561,5.601072,15.225890,16.011720,31.592385,4.478791,1.020142,0.000000
18/08/2022,11:35:33:978,3261601,3168,77,15.260148,8.924676,0.401046,5.514988,14.840710,15.968560,31.294648,4.410443,1.054565,0.000000
