timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
161147451,6602215,3004,46,7.342737,2.710757,0.17816,5.245948,8.134865,22.686822,21.326306,4.209677,0.927734,0.0
161148465,6603229,992,45,7.330108,1.617928,0.13981,5.225639,6.983377,21.230238,21.322934,4.205651,0.825317,0.0
161149463,6604227,1034,46,7.278462,1.174114,0.145846,4.584017,5.903978,17.948004,21.200593,3.622903,0.945068,0.953125
161150462,6605226,1284,45,7.25413,1.487556,0.158716,4.94816,6.594432,20.031665,21.159012,3.954416,0.923828,0.0
161151475,6606239,1287,49,7.318828,3.477473,0.216803,5.375009,9.069286,24.498177,21.27791,4.3357,0.900269,0.0
161152455,6607219,2532,46,7.344038,2.508701,0.223615,5.282671,8.014987,22.952706,21.338622,4.244619,1.000732,0.0
161153470,6608234,1245,46,7.355872,2.204234,0.193122,5.284425,7.681781,22.335196,21.373537,4.249689,0.942139,0.921875
161154464,6609228,1098,45,7.323175,1.472286,0.146916,4.836481,6.455683,19.459462,21.304084,3.857109,0.776245,0.0
161155461,6610225,1296,48,7.33729,2.5201,0.149512,5.051951,7.721563,21.658744,21.316649,4.045363,0.75,0.0
161156476,6611240,1497,47,7.383505,3.062287,0.189472,5.38346,8.63522,23.675519,21.400641,4.335149,0.87439,0.953125
161157466,6612230,1632,46,7.414023,2.632509,0.164043,5.428822,8.225374,23.264076,21.468191,4.376792,0.820801,0.921875
161158468,6613232,1893,47,7.456777,2.887333,0.155732,5.580155,8.623219,24.051921,21.559544,4.500695,0.86499,0.921875
161159465,6614229,1098,47,7.479152,2.581063,0.157304,5.343041,8.081408,22.788264,21.603559,4.287552,0.729736,0.0
161200479,6615243,1458,67,7.622922,6.04813,0.150991,5.329892,11.529013,27.074925,21.797792,4.277189,1.047119,0.921875
161201457,6616221,1692,52,7.792784,6.453611,0.188638,5.666528,12.308777,28.920441,22.055988,4.575773,1.183838,0.0
161202475,6617239,959,47,7.787257,2.306132,0.163674,5.165069,7.634875,21.733623,22.044705,4.140613,0.875732,0.984375
161203472,6618236,1369,47,7.749997,1.622683,0.151778,4.986938,6.761399,20.152824,21.97599,3.991171,0.812622,0.953125
161204467,6619231,1131,46,7.694886,1.256649,0.143356,4.799142,6.199148,18.869178,21.865476,3.8177,1.012085,1.109375
161205468,6620232,1013,48,7.668781,1.646235,0.154333,5.161174,6.961742,20.97681,21.833833,4.145003,0.748413,0.0
161206465,6621229,1837,49,7.728016,3.333398,0.241397,5.750902,9.325696,25.421448,21.961962,4.656433,0.891357,0.0
161207477,6622241,1117,48,7.73254,2.325384,0.212309,5.317249,7.854943,22.65614,21.986729,4.278937,0.724487,0.0
161208472,6623236,1498,46,7.688042,1.247051,0.144369,5.108733,6.500154,20.103832,21.918811,4.096607,0.797241,0.921875
161209472,6624236,1307,45,7.645629,1.177929,0.127769,5.18881,6.494509,20.402656,21.864879,4.157806,0.852417,0.921875
161210472,6625236,1057,48,7.653035,2.603168,0.15852,5.091726,7.853414,21.784108,21.862,4.066544,0.822021,0.921875
161211472,6626236,1002,48,7.649754,2.071591,0.148708,5.340858,7.561157,22.086479,21.870009,4.311829,0.92395,1.015625
161212469,6627233,1596,47,7.649834,2.191412,0.151277,5.309327,7.652016,22.159721,21.880377,4.269473,0.852051,0.921875
161213485,6628249,1596,48,7.660385,2.262831,0.15219,5.53112,7.946141,23.021958,21.920984,4.463402,0.852295,0.953125
161214467,6629231,1269,53,7.715523,3.607088,0.173725,5.400619,9.181431,24.558923,22.01661,4.376534,1.005127,0.0
161215479,6630243,998,47,7.736592,2.988804,0.161687,5.163351,8.313843,22.366352,22.028925,4.12563,0.740967,0.0
161216476,6631240,1230,49,7.786093,3.496503,0.224159,5.390954,9.111616,24.529291,22.118939,4.349663,0.8479,0.0
161217473,6632237,1289,49,7.79793,2.544315,0.16774,5.406478,8.118533,22.994598,22.15015,4.352455,1.011841,1.109375
161218484,6633248,1281,49,7.824036,2.917933,0.155802,5.457351,8.531086,23.76633,22.207639,4.409606,1.074585,0.921875
161219480,6634244,1306,49,7.834313,2.404954,0.164186,5.538955,8.108096,23.244944,22.245205,4.467123,0.833008,0.0
161220479,6635243,1198,48,7.827801,2.109233,0.164005,5.378195,7.651433,22.288423,22.246744,4.338332,0.832764,0.0
161221476,6636240,1830,50,7.876005,3.444083,0.225243,5.5109,9.180226,24.58321,22.329938,4.452383,1.055908,0.0
161222493,6637257,1526,49,7.915882,3.097856,0.237774,5.660291,8.995921,24.827779,22.418879,4.578922,1.038086,0.0
161223471,6638235,998,47,7.898083,1.89431,0.170382,5.361131,7.425824,22.028415,22.404683,4.317608,0.885986,0.0
161224482,6639246,1182,46,7.858744,1.396701,0.135287,5.240981,6.77297,21.019809,22.356312,4.225967,0.917725,0.921875
161225484,6640248,1315,46,7.828823,1.607783,0.143424,5.277212,7.028419,21.251051,22.316443,4.242427,0.84375,0.0
