timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
124734170,7581793,599,37,3.722445,0.461668,0.002561,2.967872,3.432102,4.679628,10.931901,2.242964,0.731934,0.0
124735179,7582802,683,37,3.747048,0.43677,0.002276,3.959443,4.398488,4.669396,15.980429,3.135913,0.731934,0.0
124736157,7583780,599,38,3.76036,0.663108,0.001088,3.451897,4.116092,4.649457,13.40378,2.669033,0.733765,0.0
124737161,7584784,599,37,3.754299,0.484724,0.000749,3.101372,3.586845,4.612304,11.579838,2.346354,0.733032,0.0
124738171,7585794,699,37,3.743352,0.469618,0.000912,2.978474,3.449004,4.654832,10.883698,2.233096,0.737915,0.0
124739182,7586805,525,37,3.736341,0.480365,0.002236,3.066391,3.548992,4.614982,11.396593,2.319517,0.734253,0.0
124740178,7587801,599,38,3.738799,0.439091,0.00145,3.363944,3.804484,4.585717,12.881497,2.607202,0.733643,0.0
124741170,7588793,599,37,3.731375,0.445795,0.001163,3.083337,3.530295,4.672361,11.537846,2.343028,0.738892,0.0
124742184,7589807,699,37,3.723246,0.501831,0.001163,2.998698,3.501692,4.742456,10.962161,2.262493,0.733032,0.0
124743162,7590785,599,38,3.715625,0.445466,0.000661,3.066885,3.513013,4.697932,11.482787,2.32583,0.742798,0.0
124744183,7591806,699,37,3.711323,0.50696,0.001187,3.084181,3.592328,4.659355,11.498012,2.342177,0.733887,0.0
124745170,7592793,699,37,3.704484,0.482483,0.000478,3.040818,3.523779,4.669739,11.359414,2.295723,0.733154,0.0
124746177,7593800,599,36,3.691832,0.458629,0.000618,2.88668,3.345926,4.744021,10.574805,2.16579,0.744141,0.0
124747187,7594810,599,36,3.686758,0.463649,0.000425,3.086533,3.550606,4.701143,11.524492,2.346974,0.739746,0.0
124748168,7595791,599,36,3.680099,0.425918,0.001389,3.075024,3.50233,4.6579,11.387796,2.314018,0.732666,0.0
