Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
16/08/2022,15:14:00:841,3135605,1936,78,15.312753,10.257870,0.541329,5.687550,16.486748,34.846928,32.370323,4.539101,1.083984,0.000000
16/08/2022,15:14:01:857,3136621,1535,79,15.351356,10.056520,0.527709,5.828081,16.412310,33.786308,32.420085,4.650085,1.041016,0.000000
16/08/2022,15:14:02:869,3137633,1502,79,15.349271,8.998695,0.532032,5.763231,15.293958,32.213767,32.412599,4.606833,1.017090,0.000000
16/08/2022,15:14:03:912,3138676,1412,72,15.354946,9.126654,0.503404,5.876065,15.506123,32.750754,32.424833,4.700671,0.890625,0.000000
16/08/2022,15:14:04:818,3139582,2174,71,15.345647,8.209814,0.511536,6.383738,15.105088,33.286770,32.456909,5.150852,0.909546,0.000000
16/08/2022,15:14:05:881,3140645,1055,69,15.235533,6.158825,0.519473,5.264249,11.942546,26.894744,32.276933,4.153961,0.910278,0.000000
16/08/2022,15:14:06:834,3141598,1764,79,15.343678,11.594957,0.580092,5.909099,18.084148,36.623218,32.441937,4.729220,0.953247,1.078125
16/08/2022,15:14:07:866,3142630,1562,71,15.289371,7.632020,0.514860,5.601208,13.748089,30.040825,32.360213,4.458256,0.925415,0.000000
16/08/2022,15:14:08:850,3143614,1602,76,15.334829,10.365390,0.534353,5.622982,16.522725,34.038278,32.422062,4.470529,1.027344,0.000000
16/08/2022,15:14:09:866,3144630,1171,70,15.256506,7.093352,0.611840,5.400929,13.106121,28.764368,32.293520,4.274322,1.005981,0.000000
16/08/2022,15:14:10:852,3145616,2883,78,15.324700,10.776249,0.590767,5.768844,17.135860,35.301689,32.402674,4.603108,0.993042,1.078125
16/08/2022,15:14:11:874,3146638,1760,69,15.208949,5.664829,0.627667,5.748498,12.040993,28.015754,32.247878,4.582394,0.819946,0.000000
16/08/2022,15:14:12:843,3147607,2119,79,15.259106,10.666341,0.571234,5.345533,16.583109,34.105381,32.315611,4.245859,1.020874,0.000000
16/08/2022,15:14:13:859,3148623,1331,69,15.174112,6.981250,0.499619,5.322278,12.803148,27.879083,32.162075,4.179869,1.057007,0.000000
16/08/2022,15:14:14:872,3149636,1228,73,15.256399,10.933471,0.503796,6.006822,17.444088,35.829802,32.295030,4.836630,0.882935,1.078125
16/08/2022,15:14:15:856,3150620,1816,72,15.265830,9.116531,0.518407,5.882150,15.517089,32.656339,32.308102,4.689705,1.047485,0.000000
16/08/2022,15:14:16:875,3151639,1420,75,15.296022,9.710183,0.584229,5.822742,16.117154,33.429010,32.347854,4.653055,0.994385,0.000000
16/08/2022,15:14:17:860,3152624,1326,72,15.322317,9.639325,0.569621,5.816046,16.024992,33.219018,32.379278,4.648039,0.812378,1.031250
16/08/2022,15:14:18:877,3153641,2172,72,15.325113,8.890251,0.521618,5.989934,15.401803,32.792221,32.393820,4.798131,0.967529,0.000000
16/08/2022,15:14:19:864,3154628,1466,71,15.316764,8.688778,0.558379,5.848092,15.095248,32.165287,32.385527,4.669219,0.945923,0.968750
16/08/2022,15:14:20:866,3155630,1829,79,15.313286,8.918368,0.549564,5.750167,15.218099,32.070357,32.374418,4.601469,0.848022,1.078125
16/08/2022,15:14:21:877,3156641,1438,72,15.234209,6.977116,0.586071,5.540367,13.103554,29.246611,32.262375,4.394227,0.857300,0.000000
16/08/2022,15:14:22:863,3157627,1996,79,15.285795,10.325638,0.585756,5.751506,16.662900,34.259438,32.334483,4.587356,1.087036,0.000000
16/08/2022,15:14:23:863,3158627,1879,78,15.334387,9.820408,0.687234,6.158051,16.665693,34.788614,32.420816,4.928558,0.975586,1.078125
16/08/2022,15:14:24:883,3159647,1664,72,15.301791,8.219137,0.529317,5.674135,14.422589,30.982994,32.369414,4.515625,1.046631,1.078125
16/08/2022,15:14:25:867,3160631,1448,72,15.231302,7.290137,0.530449,5.544316,13.364902,29.448565,32.263012,4.403447,0.978516,0.000000
16/08/2022,15:14:26:870,3161634,1453,75,15.299834,10.141326,0.534058,6.506013,17.181396,36.690511,32.418448,5.249086,1.005493,0.000000
